id,name,price,unit,category,top_category,subcategory,category_url,image_url
p03225,Beco Natural Top Load Liquid Detergent Refill Pack (Lavender & Vanilla),239,,Liquid Detergents,Home & Cleaning,,https://blinkit.com/cn/liquid-detergents/cid/18/3882,
p03226,Ariel Power Front Load Liquid Detergent,687,,Liquid Detergents,Home & Cleaning,,https://blinkit.com/cn/liquid-detergents/cid/18/3882,
p03227,Ghadi Top & Front Load Liquid Detergent - Lavendar,207,,Liquid Detergents,Home & Cleaning,,https://blinkit.com/cn/liquid-detergents/cid/18/3882,
p03228,Ariel Power Gel Front Load Liquid Detergent (2 Kg) - Pack of 2,738,,Liquid Detergents,Home & Cleaning,,https://blinkit.com/cn/liquid-detergents/cid/18/3882,
p03229,Ariel Power Gel Front Load Liquid Detergent (2 Kg),382,,Liquid Detergents,Home & Cleaning,,https://blinkit.com/cn/liquid-detergents/cid/18/3882,
p03230,Ariel Power Gel Top Load Liquid Detergent (Jumbo Pack),739,,Liquid Detergents,Home & Cleaning,,https://blinkit.com/cn/liquid-detergents/cid/18/3882,
p03231,Surf Excel Front Load Liquid Detergent,255,,Liquid Detergents,Home & Cleaning,,https://blinkit.com/cn/liquid-detergents/cid/18/3882,
p03232,Beco Natural Top Load Liquid Detergent (Lavender & Vanilla),141,,Liquid Detergents,Home & Cleaning,,https://blinkit.com/cn/liquid-detergents/cid/18/3882,
p03233,Wipro Safewash Fresh Woollen Liquid Detergent - Buy 1 Get 1 Free,250,,Liquid Detergents,Home & Cleaning,,https://blinkit.com/cn/liquid-detergents/cid/18/3882,
p03234,Happi Planet Washing Machine De-Scalers Tablets,200,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03235,Dettol 5-in-1 Washing Machine De-Scalers (Lemon) Pack of 2,401,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03236,Dettol 5-in-1 Washing Machine De-Scalers (Lemon),225,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03237,Klenzmo Washing Machine Descaling & De-Scalers,196,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03238,IFB Essentials Appliance De-Scalers Pack of 3,510,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03239,IFB Essentials Appliance De-Scalers,180,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03240,WaterScience Washing Machine De-Scalers Tablets (WMD-522),345,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03241,LG ScaLGo Washing Machine De-Scaler Powder,699,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03242,LG Washing Machine Cleaner De-Scalers,699,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03243,Nubilous Descaler Washing Machine Cleaner,199,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03244,Kleenest Washing Machine De-Scalers Tablets,159,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03245,Dettol 5-in-1 Washing Machine De-Scalers (Lemon) + Antiseptic Liquid - 250 ml Combo,369,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03246,Nubilous Deep Cleaning Washing Machine Cleaner Tablet,199,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03247,Rasrin Washing Machine Drum Cleaner & Descaler Liquid,199,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03248,Finish Dishwash Liquid Cleaner,340,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03249,Lemi Wash Washing Machine De-Scalers Tablets,200,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03250,Wazdorf Washing Machine De-Scalers,199,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03251,Voiish Washing Machine Cleaner Tablets,199,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03252,Wazdorf Washing Machine Cleaner Tablets,199,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03253,Niks Washing Machine De-Scalers Powder,279,,Household Appliance Cleaners,Home & Cleaning,,https://blinkit.com/cn/household-appliance-cleaners/cid/18/4635,
p03254,Dot & Key Vitamin C + E Super Bright Gel Moisturizer,436,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03255,Vaseline Petroleum Jelly 40 g,104,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03256,Dot & Key 72 HR Hydrating Moisturizing Gel (with Probiotics),436,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03257,Dot & Key Ceramides Barrier Repair Moisturizer - Pack of 2,625,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03258,Dot & Key Ceramides Barrier Repair Moisturizer,344,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03259,Re' Equil Ceramide & Hyaluronic Acid Moisturizing Cream - Pack of 2,502,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03260,Re' Equil Ceramide & Hyaluronic Acid Moisturizing Cream,266,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03261,Minimalist Vitamin B5 10% Gel Moisturizer,332,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03262,Minimalist Vitamin B5 10% Moisturizing Cream - Pack of 2,629,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03263,Vaseline Intensive Care Cocoa Radiant Body Oil,560,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03264,Nivea Soft Daily UV-Light Moisturizing Cream,165,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03265,Vaseline Intensive Care Coconut Restore Body Oil,560,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03266,Pond's Salicylic Acid Super Light Gel Face Moisturizer,272,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03267,Pond's Vitamin C Super Light Gel Face Moisturizer,272,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03268,Multani Naturals Cocoa Body Lotion,169,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03269,Pilgrim Korean Rice Water Hydra Glow Face Moisturizer - Pack of 3,925,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03270,Pilgrim Korean Rice Water Hydra Glow Face Moisturizer,240,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03271,Pilgrim Korean Rice Water Hydra Glow Face Moisturizer - Pack of 2,632,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03272,Cetaphil Moisturizing Lotion,358,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03273,Re' Equil Oil Free Moisturizing Cream - Pack of 2,502,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03274,Re' Equil Oil Free Moisturizing Cream,266,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03275,Smart and Handsome Brightening Men's Face Cream,159,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03276,Vaseline Sun Protect SPF 50 PA++++ Sunscreen Lotion,480,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03277,Joy Pure Aloe Multi Benefit Moisturizing Cream,143,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03278,Nivea Soft Light Moisturizing Cream (100 ml),279,,Face Body Moisturizers,Personal Care,,https://blinkit.com/cn/face-body-moisturizers/cid/163/690,
p03279,Schwarzkopf Professional Spa Essence Nourishing Shampoo,878,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03280,Parachute 100% Pure Coconut Oil,174,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03281,L'Oreal Paris Hyaluron Moisture 72H Moisture Sealing Conditioner,232,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03282,L'Oreal Paris Hyaluron Pure 72H Purifying Shampoo,196,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03283,Scalpe Pro Daily Anti Dandruff Shampoo,190,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03284,Tresemme Keratin Smooth Shampoo,180,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03285,L'Oreal Paris Glycolic Gloss Shampoo,209,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03286,Parachute Advansed Gold Coconut Hair Oil,176,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03287,Moxie Beauty Scalp Reviving Shampoo,479,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03288,Dove Intense Repair Shampoo,180,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03289,Dove Intense Repair Hair Conditioner,210,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03290,Clinic Plus Strong & Long Shampoo with Milk Proteins,153,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03291,Moxie Beauty Ultra Hydrating Conditioner,549,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03292,L'Oreal Paris Hyaluron Moisture Shampoo,209,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03293,Head & Shoulders Anti Dandruff Anti Hairfall Shampoo,197,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03294,Naturali Rosemary Anti Hairfall Shampoo,279,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03295,L'Oreal Paris Total Repair 5 Conditioner,219,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03296,Bajaj Almond Drops Non-Sticky Hair Oil - 95 ml - Pack of 2,177,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03297,Bajaj Almond Drops Non-Sticky Hair Oil - 95 ml,89,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03298,Mediker Anti Lice Treatment Shampoo,56,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03299,Kesh King Gold Anti-Dandruff Shampoo,295,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03300,Navratna Cool Ayurvedic Hair Oil,89,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03301,Sunsilk Stunning Black Shine Shampoo,158,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03302,L'Oreal Paris Total Repair 5 Shampoo,327,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03303,Vgial Scalp & Hair Strengthening Rosemary Oil,499,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03304,Max Care Cold Pressed Virgin Coconut Oil,255,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03305,L'Oreal Paris Glycolic Gloss Shine Sealing Conditioner,252,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03306,Dabur Vatika Rosemary Hair Oil,109,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03307,Mamaearth Onion Hair Fall Control Shampoo,500,,Hair Care,Personal Care,,https://blinkit.com/cn/hair-care/cid/163/691,
p03308,Gatsby Japan Hair Powder Clay,399,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03309,Gillette Presto 2-Blade Smoother Shaving Men's Razor,110,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03310,Gillette Regular Shaving Foam (50 g),95,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03311,Gillette Mach 3 Men's Razor Cartridge - Pack of 3,901,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03312,Gillette Mach 3 Men's Razor Cartridge,349,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03313,Gillette Mach 3 Men's Razor Cartridge - Pack of 2,664,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03314,Gatsby Matte Finish Fiber Clay Hair Wax,350,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03315,CrystalPure Alum,109,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03316,Gillette Mach 3 Men's Razor,225,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03317,Old Spice Original Shaving Cream,71,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03318,Veet Men's Hair Removal Cream (Sensitive Skin),165,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03319,Bombay Shaving Company Sensi Smart 3 Razor & Charcoal Shaving Foam Combo,149,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03320,Gillette Sensitive Skin Shaving Gel with Aloe,99,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03321,Dettol Fresh Shaving Cream,82,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03322,Parachute Advansed After Shower Men's Hair Cream,87,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03323,Gillette Shaving Brush,85,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03324,Old Spice Original After Shave Lotion Atomizer,310,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03325,Bombay Shaving Company Sensi Smart 3 Men's Razor,99,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03326,Bigen Men's Beard Colour (Natural Black B101),470,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03327,Bombay Shaving Company Flexi Stud Men's Razor,125,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03328,Nivea Men Sensitive After Shave Lotion,199,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03329,Set Wet Styling Hair Gel,82,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03330,Gillette Fusion5 Men's Razor Cartridge,649,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03331,Gillette Fusion5 Men's Razor Cartridge - Pack of 2,1208,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03332,Gillette Fusion5 Men's Razor Cartridge - Pack of 3,1675,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03333,Gillette Fusion5 Men's Razor Cartridge - Pack of 4,2181,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03334,Gillette Mach-3 Men's Razor Cartridge,874,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03335,Man Matters Derma Roller - 1 mm Titanium Needles,295,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03336,Park Avenue Cool Blue After Shave Lotion,225,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03337,Philips One Blade Replaceable Men's Razor,769,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03338,Set Wet Extreme Hold Men's Hair Spray,226,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03339,Vi-John Buttery Cool Shaving Foam (All Skin Types),129,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03340,Mannlich Intimate Hair Removal Cream,295,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03341,Philips 5 in 1 OneBlade Hybrid Razor & Beard Trimmer,1399,,Mens Grooming,Personal Care,,https://blinkit.com/cn/mens-grooming/cid/163/692,
p03342,Godrej Protekt Mr. Magic Hand Wash Mix (Makes 1 ltr),49,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03343,Dettol Skincare Hand Wash Refill,96,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03344,Dettol Original Hand Wash Refill 675 ml - Pack of 2,182,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03345,Dettol Original Hand Wash Refill 675 ml,92,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03346,Dettol Liquid Hand Wash Refill Pouch - Moisturizing Skincare,168,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03347,Dove Nourishing Hand Wash,120,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03348,Dettol Liquid Hand Wash Refill Pouch (Original Germ Protection),173,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03349,Santoor Mild Hand Wash Lotus & Tulsi - Buy 1 Get 1 Free,90,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03350,Santoor Classic Hand Wash with Sandalwood,82,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03351,Dabur Fem Floral Bouquet Hand Wash,125,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03352,Dettol pH-Balanced Sensitive Hand Wash (Refill) - Pack of 2,200,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03353,Dettol pH-Balanced Sensitive Hand Wash (Refill),101,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03354,Dettol Orchid & Lily Foaming Hand Wash,152,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03355,Savlon Moisture Shield Germ Protection Hand Wash,59,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03356,Dettol pH-Balanced Sensitive Hand Wash - Pack of 2,146,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03357,Dettol pH-Balanced Sensitive Hand Wash,76,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03358,Santoor Mild Hand Wash (Lotus & Tulsi) - Pack of 2,179,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03359,Santoor Mild Hand Wash (Lotus & Tulsi),90,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03360,Dettol Aloe Coconut Foaming Handwash - Pack of 2,309,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03361,Dettol Aloe Coconut Foaming Handwash,159,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03362,Dettol Strawberry Fragrance Foaming Handwash - Pack of 2,197,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03363,Dettol Strawberry Fragrance Foaming Handwash,101,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03364,Santoor Classic Gentle Hand Wash with Sandalwood & Tulsi - Pack of 2,310,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03365,Santoor Classic Gentle Hand Wash with Sandalwood & Tulsi,157,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03366,Savlon Deep Clean Germ Protection Liquid Hand Wash Refill,86,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03367,Savlon Moisture Shield Germ Protection Liquid Hand Wash (Refill),99,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
p03368,Savlon Hand Wash Moisture Shield,142,,Handwash,Personal Care,,https://blinkit.com/cn/handwash/cid/163/699,
